,Name,Id,Address,Coordinates,Reviews,Rating,Zip Code
548,Ladurée - New York Soho,aKweUFx_E1KR4DoXIzcPxA,"['398 W Broadway', 'New York, NY 10012']","[40.7243, -74.00231]",96,3.0,10012
549,Tiny Feast,9hymSYLt86GH7U0qjTf0KA,"['75 9th Ave', 'Ste 1A55', 'New York, NY 10011']","[40.74196, -74.0051318]",23,3.0,10011
550,One19 Wine Bar+Food,YkqlIUDpqIQNq4DFkcKD3A,"['119 Essex St', 'New York, NY 10002']","[40.71958, -73.98785]",16,5.0,10002
551,Baba's Pierogies,eIbKiQuExi12NcGeqMzQAw,"['295 3rd Ave', 'Brooklyn, NY 11215']","[40.67687, -73.98633]",463,4.5,11215
552,Ella's Cafe Espresso & Wine Bar,atR9OjUA-kcnjSYMDV9BJw,"['1465 2nd Ave', 'New York, NY 10075']","[40.77168, -73.95649]",53,4.5,10075
553,Ryan's BBQ,VZBuV56yUnyf8ZKyvTnfDQ,"['239 Stuyvesant Ave', 'Lyndhurst, NJ 07071']","[40.81539, -74.12566]",97,4.5,07071
554,Local & Vine,8MwqN3ZZCzYVKwzYgcCZdg,"['282 Hudson St', 'New York, NY 10013']","[40.72528, -74.0074]",99,4.5,10013
555,Gomi Korean Wine Bar,1ozuYD1HTa4u2F_NR9uUJg,"['186 Ave A', 'New York, NY 10009']","[40.72886, -73.9813]",155,4.5,10009
556,Serafina Express,aPQQ1zvCNXj5I82Vs8o_HQ,"['402 6th Ave New York', 'New York, NY 10011']","[40.733611, -73.999228]",3,5.0,10011
557,Salon Sucré,uj88zuXI-5uNDVSSj597zQ,"['115 Delancey St', 'New York, NY 10002']","[40.71827, -73.98806]",18,4.5,10002
558,Crepe Guru,GrZbw0Wgam4V6kztMot6XQ,"['110 Bright St', 'Jersey City, NJ 07302']","[40.717937, -74.050175]",353,4.5,07302
559,Skin Contact,w_9Z79bTe2_cmbbohrWPHQ,"['76 Orchard St', 'New York, NY 10002']","[40.717668, -73.990224]",39,4.5,10002
560,Ainslie,lhLk3IWpFtEkziTLnGkvVA,"['199 Bowery', 'New York, NY 10002']","[40.72104, -73.99326]",14,4.5,10002
561,Fragole Ristorante,74zaTegd7fnS6llTesn_Dg,"['394 Court St', 'Brooklyn, NY 11231']","[40.68087, -73.99688]",413,4.5,11231
562,Zaca Cafe,1VBeb3BF8R8cwuCYGeMrVg,"['426A Marcus Garvey Blv', 'Brooklyn, NY 11216']","[40.68215466644275, -73.93804174322241]",193,4.5,11216
563,Midnights,xI0H0K1MAq1U6NTp1xFreA,"['149 N 6th St', 'Brooklyn, NY 11249']","[40.71748, -73.95843]",246,4.0,11249
564,B'artusi,FebvtuoXRQ8h8CZMe8NeYw,"['520 Hudson St', 'New York, NY 10014']","[40.73401, -74.00607]",28,4.0,10014
565,City Winery Grand Central,7uhYhpUPHpRnNJvJxKROVw,"['89 E 42nd St', 'New York, NY 10017']","[40.752779, -73.976731]",6,4.0,10017
566,The Capital Grille,Maks_EfVcTOe20TnGQy_MQ,"['120 W 51st St', 'New York, NY 10020']","[40.7607390928484, -73.9813780866211]",843,4.0,10020
567,Dinerbar,AkRdoWYv2QmsXD9LSWl2zw,"['97-45 Queens Blvd', 'Rego Park, NY 11374']","[40.72958, -73.85944]",667,4.0,11374
568,Baker & Co,h9rymMeMUMOxQ9d93U0YDg,"['259 Bleecker St', 'New York, NY 10014']","[40.7313423, -74.0028996]",712,4.0,10014
569,The Capital Grille,ud4-0gH8YlAExTBJoADPtw,"['120 Broadway', 'New York, NY 10271']","[40.70811739982277, -74.01022643450419]",657,4.0,10271
570,Empire Steak House,DeiVNRCo4kw5XUsHbXFkUg,"['151 E 50th St', 'New York, NY 10022']","[40.75615, -73.97127]",387,4.0,10022
571,Manhattan Espresso Cafe,GnpMYuiz_jWPexVMKYr1SA,"['146 E 49th St', 'New York, NY 10017']","[40.755742, -73.972088]",87,4.0,10017
572,Argo,A3Avu_j2Zc0UCqVU2UBXKw,"['1985 Coney Island Ave', 'Brooklyn, NY 11223']","[40.6088299, -73.9618304]",46,4.0,11223
573,Hudson Clearwater,2wQsfQkorp9L03vPEFAZJw,"['447 Hudson St', 'New York, NY 10014']","[40.7311, -74.0069]",650,4.0,10014
574,Modern Restaurant & Lounge,hHcSeWPxAzIKecuWKcNqOA,"['310 Huguenot St', 'New Rochelle, NY 10801']","[40.9088444, -73.7843019]",301,4.0,10801
575,Old Tbilisi Garden,MbwsCB7echBlVwzfJ_9c9g,"['174 Bleecker St', 'New York, NY 10012']","[40.7287707, -74.0008161]",526,4.0,10012
576,Petrarca Cucina E Vino,Tias1_QRB5L-gzoSNNhOMA,"['34 White St', 'New York, NY 10013']","[40.7189, -74.00458]",204,4.0,10013
577,Sunrises/Sunsets,gTVg1OTkZ-uCVZ12XPbi1Q,"['351 Evergreen Ave', 'Bushwick, NY 11221']","[40.69381, -73.922683]",143,4.0,11221
578,Epistrophy,ZqIFN8MctXVR1Y30Bsohtg,"['200 Mott St', 'New York, NY 10012']","[40.721202, -73.995401]",501,4.0,10012
579,La Cava,4SN0mwVSzVkFTpb_aH8cgg,"['939 2nd Ave', 'New York, NY 10022']","[40.7548159435015, -73.9688132098044]",267,3.5,10022
580,El Tango Argentina Grill - Englewood,rnrEE7_UAeCKyVcQ_hO7OQ,"['22 N Van Brunt St', 'Englewood, NJ 07631']","[40.894962, -73.9749874]",172,3.5,07631
581,Fig & Olive,jt_mFVGnAcPx27vIz4o29A,"['420 W 13th St', 'New York, NY 10014']","[40.74067, -74.00708]",1452,3.5,10014
582,BXL Cafe,mZh8dgA3JKx8SL5dFWAJkQ,"['125 W 43rd St', 'New York, NY 10036']","[40.75618, -73.98461]",540,3.5,10036
583,Bien Cuit,_G6lH3rUyhyIxXHyQWFlag,"['120 Smith St', 'Brooklyn, NY 11201']","[40.6877048, -73.9900535]",432,3.5,11201
584,Petaluma,penftLPo6kx6qCtbsuyLog,"['1356 1st Ave', 'New York, NY 10021']","[40.7682492, -73.9553474]",262,3.5,10021
585,M. Wells,OMv26_R8kaek1G7_QhBPkg,"['43-15 Crescent St', 'Long Island City, NY 11101']","[40.748687950334634, -73.9423496466214]",433,3.5,11101
586,Si n’shpi,jjqQ-2OTsnJiqiKyk5f__Q,"['2307 65th St', 'Brooklyn, NY 11204']","[40.61246, -73.97882]",12,3.5,11204
587,Haizea,1cJsIcgLMQ_XsrKZYFhkzA,"['142 Sullivan St', 'New York, NY 10012']","[40.72705166724979, -74.0020627560054]",84,3.5,10012
588,KAI Sweets Cafe,0uk7ctUq9ppLLaAt1ZZK5A,"['595 River Rd', 'Mitsuwa Marketplace', 'Edgewater, NJ 07020']","[40.816245803491384, -73.98001054243791]",101,3.5,07020
589,Lola's,dblEevwbNXl56I4L6TULGg,"['153 14th St', 'Hoboken, NJ 07030']","[40.753263, -74.027242]",228,3.5,07030
590,Bocca Di Bacco,3FCxi2imtP_wMgsgsqIQOw,"['635 9th Ave', 'New York, NY 10036']","[40.76024707932667, -73.99165780170934]",321,3.5,10036
591,Dino & Harry’s Steakhouse,kgGfvA1zfh83no_2sD3_XA,"['163 14th St', 'Hoboken, NJ 07030']","[40.753367, -74.027678]",368,3.5,07030
592,Bin 14,2FP0l2DLhhXKFB6WIRsHhg,"['1314 Washington St', 'Hoboken, NJ 07030']","[40.75302, -74.02647]",589,3.5,07030
593,IPIC Fort Lee,FdH5VcZX-DIH1spK6_zf4w,"['2023 Hudson St', 'Fort Lee, NJ 07024']","[40.8519987490595, -73.96899826918735]",580,3.5,07024
594,PJ Charlton,QxxAKpozNoKaFXtfRovUkw,"['549 Greenwich St', 'New York, NY 10013']","[40.7272789334111, -74.0086482927061]",20,3.5,10013
595,The Mark Restaurant,yNC4kI9Md0Csd6zqr3oeFw,"['25 E 77th St', 'The Mark Hotel', 'New York, NY 10075']","[40.775354, -73.96333]",351,3.0,10075
596,Le Pain Quotidien,VfxqtScey1DDnogyDL1UCg,"['1377 6th Ave', 'New York, NY 10019']","[40.763688923461295, -73.97814199999999]",29,3.0,10019
597,Le Charlot,Ih7hLJl-UiGSrBEI3A12gA,"['19 E 69th St', 'New York, NY 10021']","[40.7697443505402, -73.966497]",138,3.0,10021
598,45 Wine & Whiskey Bar,RuV-YqqLMzus2O_NGQvC8g,"['725 5th Ave', 'New York, NY 10022']","[40.76243320588177, -73.97379338633006]",18,3.0,10022
599,Petite Patate,TivnXoTHWVUCt-O8eHxr1w,"['626 Vanderbilt Ave', 'Brooklyn, NY 11238']","[40.677508, -73.969236]",1,4.0,11238
600,Earthen,iCjoM6udTh2TpjsoywHTCQ,"['226 7th Ave', 'Brooklyn, NY 11215']","[40.67024, -73.97897]",52,4.5,11215
601,Lilly’s Shakes & Crepes,IG_HrtTVTvMOUVfUKX0wAA,"['134 Loisaida Ave', 'New York, NY 10009']","[40.72492, -73.97792]",6,4.5,10009
602,Sogno Toscano Market & Wine,I2TkwsQF8iEZKz-aSPNtuA,"['17 Perry St', 'New York, NY 10014']","[40.73583, -74.0019]",57,4.5,10014
603,Misto Restaurant and Bar,LBk4wLoHGl-RwdwjDUja5g,"['2314 Eastchester Rd', 'Bronx, NY 10469']","[40.85994583652971, -73.84287431719666]",32,4.5,10469
604,Casa d'Paco,tmbW6_dJs5-UXhvROO093Q,"['73 Warwick St', 'Newark, NJ 07105']","[40.72529, -74.16309]",884,4.5,07105
605,Soda Club,sRH-6ZY0gDbS4DhfUZU6zw,"['155 Avenue B', 'New York, NY 10009']","[40.726654, -73.979875]",57,4.5,10009
606,Avena Downtown,7oNuDMESKejMgJFlkQwxmQ,"['260 6th Ave', 'New York, NY 10014']","[40.7289, -74.00216]",105,4.5,10014
607,Wahizza,auKeIP4_nJuWkBIUcDObvA,"['213 Main St', 'Ridgefield Park, NJ 07660']","[40.857423251606264, -74.0247564]",7,4.5,07660
608,T-Swirl Crepe,68cim4K69TGznUL0RQMcpg,"['2 Mott St', 'New York, NY 10013']","[40.71393, -73.9985899]",243,4.5,10013
609,Osteria Laura,blaTQKod-nz94F3Fm_ZoYQ,"['1890 Adam Clayton Powell Jr Blvd', 'New York, NY 10026']","[40.80251, -73.95355]",51,4.5,10026
610,Vintage,Udzb__quU3zAKLsWBUIDHQ,"['23-14 Ditmars Blvd', 'Astoria, NY 11105']","[40.779296812783855, -73.91556643491826]",82,4.5,11105
611,Le Paris Dakar,LlFzCkSDiDlAcFFodVJvuA,"['518 Nostrand Ave', 'Brooklyn, NY 11216']","[40.681187643070906, -73.9499997]",201,4.5,11216
612,Harlem Wine Room,bqeQ4l_vYVaCLAzkIA6QrQ,"['3454 Broadway', 'New York, NY 10031']","[40.8236484, -73.9521055]",23,4.5,10031
613,Piccoli Trattoria,XvEz60Y0NbLxooK9AmRU8g,"['522 6th Ave', 'Brooklyn, NY 11215']","[40.66518210863434, -73.98653954110445]",562,4.5,11215
614,Pop & Pour,k2xtXGmyMU1q49UTlws8tg,"['200 Dyckman St', 'New York, NY 10040']","[40.864776, -73.927185]",140,4.5,10040
615,Minibar,2_1FxCMLvK46Vt81VlIS7A,"['482 Court St', 'Brooklyn, NY 11231']","[40.677463, -73.998466]",65,4.5,11231
616,T-Swirl Crêpe,NSSINPz7_s65pFBS2iZFjQ,"['244 Main St', 'Fort Lee, NJ 07024']","[40.8517874032259, -73.9719611406326]",241,4.0,07024
617,Crepe Master,CsncRlAhRbWDfluMeg1pzw,"['139 W 116st', 'New York, NY 10026']","[40.803225, -73.951278]",55,4.0,10026
618,Kesté Pizza & Vino,d7Asc4q2ImoPlA_BhfroTQ,"['77 Fulton St', 'New York, NY 10038']","[40.70937768719562, -74.00483341921786]",1554,4.0,10038
619,Shade,3e6BGJDY7wY8UkYtcnksUQ,"['241 Sullivan St', 'New York, NY 10002']","[40.72992, -73.99927]",228,4.0,10002
620,Delia's Lounge & Restaurant,Xiqf_VUWZeoAo7c2kfEiXw,"['9224 3rd Ave', 'Brooklyn, NY 11209']","[40.618809, -74.033272]",187,4.0,11209
621,Gino's Restaurant,AAQDZdKhtcX7otmOfOF9nw,"['7414 5th Ave', 'Brooklyn, NY 11209']","[40.63, -74.02274]",807,4.0,11209
622,Corkbuzz Restaurant & Wine Bar,0ALbdMnTBX0vkSPLzIDMlw,"['13 E 13th St', 'New York, NY 10003']","[40.735088, -73.9931414]",434,4.0,10003
623,Creperie NYC,xyFOlOrpBLvwiSi9VJQJwg,"['112 Macdougal St', 'New York, NY 10012']","[40.72961127933397, -74.00070463114287]",489,4.0,10012
624,Sagra Pizza Bar,sZZtK7rro9PK0fBH6L36Eg,"['62 Carmine St', 'New York, NY 10014']","[40.72969, -74.00412]",130,4.0,10014
625,Grape and Grain,qsb6H598JnCHdKscMg9T8w,"['620 E 6th St', 'New York, NY 10009']","[40.724055, -73.980757]",321,4.0,10009
626,Spuntino Wine Bar & Italian Tapas,63iTY7U_CvjFqrVHi1rw2g,"['70 Kingsland Rd', 'Clifton, NJ 07014']","[40.8255896871777, -74.137508030091]",827,4.0,07014
627,Brindle Room,WxMVzJDtxXyHUbW28Ye_bQ,"['647 East 11th St', 'New York, NY 10009']","[40.72667, -73.977292]",13,4.0,10009
628,Aumm Aumm Pizzeria and Wine Bar at The Brownstone,vGR-OFk8QWOhdq6vZGxNHA,"['17 Nordhoff Pl', 'Englewood, NJ 07631']","[40.8823047205187, -73.9848231281618]",185,4.0,07631
629,Fire & Oak - Jersey City,iUqWxpmnobBfFFVMraK0tw,"['479 Washington Blvd', 'Newport Westin Hotel', 'Jersey City, NJ 07310']","[40.72494, -74.03631]",875,4.0,07310
630,Fornos of Spain Restaurant,Vbtj1T-ygpQoVY1IaqJdkw,"['47 Ferry St', 'Newark, NJ 07105']","[40.7324721, -74.1633542]",928,4.0,07105
631,Houseman,E3MkTTS4ZDjWV9YT5i6eUg,"['508 Greenwich St', 'New York, NY 10013']","[40.7257220530562, -74.0094019]",117,4.0,10013
632,Manchego,khM6CxlYEY7otMW5ba0CCw,"['1502 Cortelyou Rd', 'Brooklyn, NY 11226']","[40.641022, -73.96426]",173,4.0,11226
633,Bellini,lA6IvTF7J8fNC5puhyS3PA,"['483 Columbus Ave', 'New York, NY 10024']","[40.78457, -73.97317]",275,3.5,10024
634,La Noxe,t278GGgH-yhcVHjCOH-7yA,"['315 7th Ave', 'New York, NY 10001']","[40.74697377157073, -73.993224]",47,3.5,10001
635,The Smile,s4_ruNWE136n8awcA9oBbA,"['26 Bond St', 'New York, NY 10012']","[40.726621, -73.993545]",493,3.5,10012
636,El Gauchito,FZTx3y0PeGje5v6z3zwcbQ,"['158-15 Horace Harding Expy', 'Fresh Meadows, NY 11365']","[40.7389851, -73.8098674]",93,3.5,11365
637,Tarallucci E Vino -Union Square,mOoZZa6WIsgihc_TqyQcXw,"['15 E 18th St', 'New York, NY 10003']","[40.7381367771909, -73.9907283558044]",411,3.5,10003
638,F & J Pine Restaurant,oexDsgqmXc9Qe3fy3uYx7g,"['1913 Bronxdale Ave', 'Bronx, NY 10462']","[40.848685, -73.862069]",667,3.5,10462
639,Aria West Village,CSnCdv-LgGTflmw7lATlCg,"['14-16 Bedford St', 'New York, NY 10014']","[40.729135, -74.003412]",33,3.5,10014
640,Black Forest Brooklyn,CkKTdw-lxGX8H3L0ppr6Zg,"['733 Fulton St', 'Brooklyn, NY 11217']","[40.6867553, -73.9750998]",432,3.5,11217
641,Wafels and Dinges,E5Jd2NvkcDh8Yrd_drtoEA,"['393 West St', 'Hudson River Park', 'New York, NY 10014']","[40.73294, -74.01001]",20,3.5,10014
642,Jian Bing Man,dSaMEWm0EQTG4TOeUetU5w,"['11 W 32nd St', 'Booth 3', 'New York, NY 10001']","[40.74761, -73.98631]",175,3.0,10001
643,City Winery New York City,VeC-S9tr5AKz9Y4Bhd0Wrw,"['25 11th Ave', 'Hudson River Park', 'New York, NY 10011']","[40.74315589187747, -74.00921965479432]",188,3.0,10011
644,Paradigm,eY5PWvzZZ3faJWNO1seuaA,"['12 E 49th St', 'New York, NY 10017']","[40.7575221, -73.9771166]",1,4.0,10017
645,L'atelier Gourmand,5Vzj1puJsudW6RGI6B76SA,"['Avenue Deloffre', 'Manhattan, NY 10069']","[40.7147400000155, -73.9461399997206]",1,4.0,10069
646,Jen's French Toast,UiqYEcvT3QWQUwNq8B98WA,"['607 E 169th St', 'Bronx, NY 10456']","[40.83188, -73.90208]",6,3.0,10456
647,The Clonard,KEuyC4rGt2jPV0lvKQkgKg,"['506 Grand St', 'Brooklyn, NY 11211']","[40.71092841573184, -73.95085130708593]",1,4.0,11211
648,The National Bar and Dining Rooms,bP7FrQ6n8PCx7h6fVgGJHA,"['557 Lexington Ave', 'New York, NY 10022']","[40.75664024403447, -73.97207701570376]",653,3.0,10022
649,Arte Cafe,8TEx2Za-zM_pP5MU1t8HxQ,"['106 W 73rd St', 'New York, NY 10023']","[40.778494, -73.978869]",722,3.0,10023
650,Le Paris Dakar restaurant,jFtNnORMH6U1PetQrWP4xA,"['563 Nostrand Ave', 'Brooklyn, NY 11216']","[40.67804, -73.94959]",17,5.0,11216
651,Casita,1-PNeeocMOnM1WbKa25PaQ,"['318 11th St', 'Brooklyn, NY 11215']","[40.66802465494154, -73.9878008]",41,5.0,11215
652,Hi Hello Crepes,8LxRd5PAT7ZIyhgYPHImXQ,"['192 Graham Ave', 'Brooklyn, NY 11206']","[40.70839, -73.94322]",28,5.0,11206
653,Bistro Casa Azul,3iegS9M-EMbkhaPV2rsovg,"['343 Pleasant Ave', 'New York, NY 10035']","[40.79659, -73.93229]",58,4.5,10035
654,Temperance Wine Bar,zsN7xPQx19Z1F771zMiTxA,"['40 Carmine St', 'New York, NY 10014']","[40.72997, -74.00324]",37,4.5,10014
655,B Side Pizza & Wine Bar,c3D2ckzacnPtdGIM8tb-_w,"['370 W 51st St', 'New York, NY 10019']","[40.76388, -73.98821]",1275,4.5,10019
656,T-Swirl Crepe,C4wQ89BDobp2q23-EZStwA,"['39-24 Bell Blvd', 'Bayside, NY 11361']","[40.764564, -73.771801]",50,4.5,11361
657,Charley,ZL1_rA0X-7EqDHKGerLubQ,"['202 Angelo Cifelli Dr', 'Harrison, NJ 07029']","[40.7409372, -74.1597579]",29,4.5,07029
658,"Cusp, Crepe and Espresso Bar",Q6y8hxohtBjzbnkdyuU1zQ,"['321 7th Ave', 'Brooklyn, NY 11215']","[40.6671556721697, -73.9813102651789]",98,4.5,11215
659,San Marino Ristorante,9mawr6QwVHm5q8JRXPFjPA,"['66 Charlton St', 'New York, NY 10014']","[40.72697, -74.00611]",200,4.5,10014
660,Panineria Italiana,Zub6WrbrS_4XMI1mPbyeiw,"['9 East 8th St', 'New York, NY 10003']","[40.73211, -73.99569]",270,4.0,10003
661,T-Swirl Crepe,frbWzplkpgFx8TJy35ezPw,"['40-08 Union St', 'Flushing, NY 11354']","[40.76020973750528, -73.82652261011252]",320,4.0,11354
662,Murray's Cheese Bar,wrvIZaT5rTmk0YpIvQbvHw,"['28-30 Jackson Ave', 'Long Island City, NY 11101']","[40.7483999, -73.9380657]",857,4.0,11101
663,Bklyn Crepe,fuLGTn6H_BLEa1ahGGzebQ,"['214 Flatbush Ave', 'Brooklyn, NY 11217']","[40.68112511553857, -73.97560061986465]",221,4.0,11217
664,Voila crepes & waffles,FI9FTJAUjkRvvkuzB7Nl1g,"['66 Kenmare St', 'New York, NY 10012']","[40.72089, -73.99613]",12,4.0,10012
665,T-Swirl Crêpe,5d7X9JKB10AZ1uG4zwl7OA,"['70-23 Austin St', 'Forest Hills, NY 11375']","[40.72083, -73.8462]",136,4.0,11375
666,Watawa Sushi,UB5emSFilql0J10Jx4AHXA,"['33-10 Ditmars Blvd', 'Astoria, NY 11105']","[40.774959, -73.9095]",977,4.0,11105
667,Creperie,ruE5cqNFvkkIgkk0dL5pYA,"['135 Ludlow St', 'New York, NY 10002']","[40.7203575, -73.9883391]",498,4.0,10002
668,Klimat Lounge & Art Gallery,JwaxLqrQtYEY9a8xcfKRaQ,"['77 E 7th St', 'New York, NY 10003']","[40.72738314488268, -73.98636263081121]",134,4.0,10003
669,Corkbuzz Chelsea Market,2KgB3l4gbxt4VJNMzwIkDA,"['75 9th Ave', 'New York, NY 10011']","[40.7422167724687, -74.0060891389007]",129,4.0,10011
670,City Vineyard,ooYUO3Pq_qypc1NXFzeLYQ,"['233 West St', 'New York, NY 10013']","[40.7205582, -74.0118093]",1130,4.0,10013
671,Cafe to Go,Ae0pvFVwDRYMno-6O99_WA,"['3119 30th Ave', 'Astoria, NY 11102']","[40.766809, -73.920481]",96,4.0,11102
672,Turks & Frogs,vf-5-9SA-2Yd0R7q4cI-wg,"['323 W 11th St', 'New York, NY 10014']","[40.73583984375, -74.0074844360352]",139,4.0,10014
673,The Otheroom,aOdbXPdCPrckxo_it5xwSA,"['143 Perry St', 'New York, NY 10014']","[40.734966, -74.008028]",306,4.0,10014
674,Aita Trattoria,5DoCTugT9AF-P3VspApsyQ,"['798A Franklin Ave', 'Brooklyn, NY 11238']","[40.6712095108944, -73.9579255586597]",238,4.0,11238
675,Via Della Pace,BA0_zeBrnugK2l0HHp38mw,"['87 E 4th St', 'New York, NY 10003']","[40.72646, -73.9898]",564,4.0,10003
676,Mister Dips,Aaq-nph44s6nLmHzRyOoOA,"['89 South St', 'New York, NY 10038']","[40.70564132341565, -74.00205276205709]",101,4.0,10038
677,Speedy Romeo,zHtCLIChaKxqFXfMZQHkMQ,"['376 Classon Ave', 'Brooklyn, NY 11238']","[40.6875154792236, -73.959874469611]",665,4.0,11238
678,Geisha Sushi,3BYgbjo8MtaIyLZMdTxrOQ,"['3468 Broadway', 'New York, NY 10031']","[40.8241613, -73.9519775]",452,4.0,10031
679,San Matteo Pizza and Espresso Bar,j6fSechU9HxzbnK-kjQx1Q,"['1739 2nd Ave', 'New York, NY 10128']","[40.7804, -73.95012]",551,4.0,10128
680,Chefski's Polish Home Made Cooking,kuUQ4vHtVDhmcwMO_zmW4A,"['360 Main Ave', 'Wallington, NJ 07057']","[40.8593740378521, -74.104877887882]",59,4.0,07057
681,Mompou Tapas Bar & Restaurant,GKFy5-4dVxkKxjWZ3dBDbw,"['77 Ferry St', 'Newark, NJ 07105']","[40.731356, -74.162046]",483,4.0,07105
682,Piatto,H5bhfR5sL0I2w1csjI1uMA,"['1-50 50th Ave', 'Corner of Center Blvd & 50th Avenue', 'Long Island City, NY 11101']","[40.7435117, -73.9590968]",234,4.0,11101
683,Bar Veloce - Greenwich Village,eAyoibavCmxXKfobGk-TWA,"['146 W Houston St', 'New York, NY 10012']","[40.72819, -74.00185]",94,4.0,10012
684,Crepe Factory,ghzJoyW2FcEzWoXCMx95zQ,"['7306 3rd Ave', 'Brooklyn, NY 11209']","[40.6326699693746, -74.0276300534606]",93,4.0,11209
685,Tuscan Hills,if6ZZopcH51YQ7E3y4BxaA,"['11060 Queens Blvd', 'Forest Hills, NY 11375']","[40.718921, -73.8392443]",478,4.0,11375
686,Crepes on Columbus,g8vu1G_fZLrPpGf2UHk6-Q,"['990 Columbus Ave', 'New York, NY 10025']","[40.80104, -73.96178]",596,3.5,10025
687,The Ten Bells,0vdgqmIt6e0suBu2g-M1UQ,"['247 Broome St', 'New York, NY 10002']","[40.717801, -73.98985]",485,3.5,10002
688,A Gusto Thai Bistro,TuGFxspYWd0smugwUeN9sA,"['1450 Fulton St', 'Brooklyn, NY 11216']","[40.6798609, -73.942852]",154,3.5,11216
689,San Matteo Pizzeria e Cucina,FpgzHQMSNTTjagrKXxOw5A,"['1559 2nd Ave', 'New York, NY 10028']","[40.7746799, -73.95443]",387,3.5,10028
690,Bar a Vin,h5TLgzyZAgEZKKuQZl0sag,"['225 Liberty St', 'New York, NY 10286']","[40.71156, -74.01533]",45,3.5,10286
691,Beetle House,6TIkBQs6D8IZ0uwpn7c_Pw,"['308 E 6th St', 'New York, NY 10003']","[40.72708, -73.98801]",1380,3.5,10003
692,Nitehawk Cinema - Prospect Park,H38pIONXN5yM4FMNtCMZqw,"['188 Prospect Park W', 'Brooklyn, NY 11215']","[40.66154, -73.97962]",225,3.5,11215
693,Cafe Select,ZcwkYG95JHKKiLzJ8nrVYA,"['212 Lafayette St', 'New York, NY 10012']","[40.721816, -73.997927]",538,3.5,10012
694,La Vie Restaurant,t9RxgIxXRYE7wuJf5XxK1g,"['Jfk Airport Terminal 5', 'Queens, NY 11430']","[40.646533, -73.776598]",20,3.0,11430
695,La Vie,vGPfnRdwOdcghhlO1bkuTA,"['John F Kennedy International Airport Queens', 'Terminal 5', 'Jamaica, NY 11430']","[40.65009, -73.75436]",109,3.0,11430
696,Tabu Cafe and Wine,UdPy-58dsrPPJuQTkCK_jw,"['227 Dyckman St', 'New York, NY 10034']","[40.8659078, -73.9274667]",45,3.0,10034
697,Champignon on Madison,AJ_XzncxDq2atPCoNGblWA,"['1389 Madison Ave', 'New York, NY 10029']","[40.78737, -73.95387]",183,3.0,10029
698,Brasserie Fouquet's,NiZ187DLC65811HIJLSS4A,"['456 Greenwich St', 'New York, NY 10013']","[40.72363380472822, -74.00975967643079]",13,3.0,10013
699,7 Old Fulton Restaurant,9pVn9v3ETBV2RGX07FBENw,"['7 Old Fulton St', 'Brooklyn, NY 11201']","[40.7029876708984, -73.9938354492188]",381,3.0,11201
700,Ita Italian Kitchen,BQSPAXJcPw-7Gt2CCrH2Yw,"['682 Bergen Ave', 'Jersey City, NJ 07304']","[40.7234748594999, -74.0703173]",236,4.5,07304
701,Pizza Secret,QxthR7-GAbqj1cLocOD6Nw,"['72 5th Ave', 'Brooklyn, NY 11217']","[40.6808, -73.97764]",234,4.5,11217
702,Jc Sushi House 21,GlZKE1IrwfezpV_ZCvQWZA,"['243 Elm St', 'Nwk, NJ 07105']","[40.72705, -74.16002]",147,4.5,07105
703,Eight Turn Crêpe,0lMLRsJZSh2Uh1Eo0YrMPA,"['445 Albee Square W', 'Brooklyn, NY 11201']","[40.6911103552631, -73.98318508984897]",595,4.0,11201
704,T-swirle Crepe,PNMgV-L_ybLnGoxo2w1jvA,"['36-16 30th Ave', 'Queens, NY 11103']","[40.7646387053277, -73.91694653147836]",204,4.0,11103
705,Mad Cafe,tLJqxtHrEyg00HnVeT2_DA,"['43-10 Queens Blvd', 'Sunnyside, NY 11104']","[40.7431242, -73.9209694]",49,4.0,11104
706,Denino's Greenwich Village,WdrPI3wo7wOD2ad2cSjPeQ,"['93 Macdougal St', 'New York, NY 10012']","[40.7294, -74.00111]",260,4.0,10012
707,Joe & Pat's Pizzeria,0ROpM3UcZhprN6dhwK2Hsw,"['168 1st Ave', 'New York, NY 10009']","[40.72892, -73.98411]",281,4.0,10009
708,ININE Bistro,gbtGZtbjaFDgTHs2x6gedQ,"['53 Bruckner Blvd', 'New York, NY 10454']","[40.80674, -73.926696]",91,4.0,10454
709,Moldova Restaurant,jOEh72OMOP55tUlAGsW3KQ,"['1827 Coney Island Ave', 'Brooklyn, NY 11230']","[40.612944, -73.962644]",138,4.0,11230
710,Chocolate Dip,UGbsl_7kKb0FY-I4HF2HIg,"['177 Orchard St', 'New York, NY 10002']","[40.7218205, -73.98858129999999]",80,4.0,10002
711,Woodcroft Steakhouse & Seafood,BzprBlYCAwHZGJ8T2wMzNQ,"['24 Washington Ave', 'Nutley, NJ 07110']","[40.8070743, -74.1463888]",54,4.0,07110
712,Ruth's Chris Steak House,YWA7h0vC25Xyvq3xb_pMxA,"['1000 Harbor Blvd', 'Lincoln Harbor', 'Weehawken, NJ 07086']","[40.75942087336162, -74.02288762698367]",530,4.0,07086
713,Knickerbocker Bar & Grill,wejLjvNQxkVfV4OGgMXgog,"['33 University Pl', 'New York, NY 10003']","[40.731917151719, -73.994446542315]",355,4.0,10003
